player.id,global.player.id,period,game.clock,time,points.type,touch.time,dribbles,shot.distance,result,offense.direction,x_loc,y_loc,game.id
3928,263884,1,10:49,1453777902646,3,0.72,0,24.55,made,left,12.24495,48.53303,2016012523
3928,263884,1,10:01,1453777950085,3,1,0,22.97,missed,left,6.47415,47.93265,2016012523
3928,263884,1,8:53,1453778030602,2,0.82,0,24.26,missed,left,15.76298,3.13579,2016012523
3928,263884,1,5:15,1453778303675,2,0.72,0,7.97,missed,left,6.35304,32.89579,2016012523
3928,263884,2,4:15,1453780564215,3,1,0,24.51,missed,left,29.61266,27.67949,2016012523
3928,263884,2,2:55,1453780700692,3,0.92,0,24.37,missed,left,29.49227,27.46748,2016012523
3928,263884,2,2:49,1453780706492,2,1.52,1,1.79,missed,left,6.75183,24.03173,2016012523
3928,263884,3,11:49,1453782187452,2,1.12,0,1.21,made,right,88.31471,26.12398,2016012523
3928,263884,3,11:22,1453782231851,2,1.05,0,20.26,made,right,75.17679,9.95965,2016012523
3928,263884,3,10:15,1453782369087,3,0.8,0,22.3,made,right,84.34061,46.85731,2016012523
3928,263884,3,6:09,1453782705199,2,2.28,1,4.67,made,right,87.4987,29.49475,2016012523
3928,263884,3,5:14,1453783010790,3,0.76,0,24.19,made,right,73.57403,43.83587,2016012523
3928,263884,3,4:23,1453783142587,2,0.88,0,6.35,missed,right,86.65593,19.00883,2016012523
3928,263884,3,4:23,1453783143107,2,0.48,0,5.24,made,right,87.23567,19.98263,2016012523
3928,263884,3,3:28,1453783247945,3,2.21,0,26.22,missed,right,62.54291,24.33273,2016012523
3928,263884,3,3:11,1453783265384,2,0.4,0,2.24,made,right,87.04218,26.44619,2016012523
3928,263884,4,2:06,1453785275490,2,0,0,20.24,missed,right,79.79283,6.84818,2016012523
5337,609567,1,6:25,1453778233558,2,2.28,2,11.66,missed,left,15.34971,30.83597,2016012523
5337,609567,2,3:33,1453780630894,2,1.72,1,6.32,made,left,4.67559,18.70462,2016012523
5337,609567,2,3:30,1453780665413,3,0.88,0,27.32,missed,left,24.78673,44.10336,2016012523
5337,609567,3,9:41,1453782430526,3,0.8,0,22.78,made,right,89.57109,47.76034,2016012523
5337,609567,3,2:01,1453783335102,3,2.6,1,24.41,missed,right,68.47921,11.39735,2016012523
5337,609567,3,0:39,1453783607854,2,8.12,5,3.66,missed,right,86.17016,27.59833,2016012523
5337,609567,6,4:27,1453788078054,3,0.72,0,23.6,missed,right,79.02419,46.50023,2016012523
4288,329824,1,10:14,1453777937565,2,1.04,0,15.79,made,left,3.72907,9.27893,2016012523
4288,329824,1,4:41,1453778500551,3,0.92,0,26.77,missed,left,17.97645,48.55477,2016012523
4288,329824,1,4:20,1453778521549,2,2.4,0,16.62,missed,left,12.5266,39.94481,2016012523
4288,329824,2,5:42,1453780368981,2,0.68,0,3.68,made,left,6.65156,21.6027,2016012523
4288,329824,2,2:26,1453780901126,2,0.52,0,2.25,made,left,7.31712,25.89107,2016012523
4288,329824,3,10:54,1453782285610,3,1,0,24.4,made,right,69.3878,39.84411,2016012523
4288,329824,3,9:13,1453782458685,3,0.92,0,24.57,made,right,68.34328,38.69079,2016012523
4288,329824,3,7:29,1453782625201,3,0.85,0,26.4,made,right,69.18056,42.71774,2016012523
4288,329824,3,6:58,1453782655840,3,0.64,0,28.9,made,right,64.82563,41.22106,2016012523
4288,329824,4,6:12,1453784497190,2,0.76,0,13.29,missed,right,75.52635,23.6993,2016012523
4795,340730,1,9:49,1453777962684,2,1.76,1,22,missed,left,15.62898,44.39853,2016012523
4795,340730,1,8:07,1453778087241,2,1.96,1,24.3,missed,left,17.19592,3.84383,2016012523
4795,340730,1,7:57,1453778097881,2,4,3,3.69,made,left,8.75443,26.1651,2016012523
4795,340730,1,5:44,1453778275076,2,3.2,3,21.04,missed,left,15.86264,6.82884,2016012523
4795,340730,1,4:02,1453778539469,2,4.32,5,3.91,missed,left,7.84923,22.08314,2016012523
4795,340730,2,9:59,1453779901873,2,3.4,2,10.13,made,left,15.37396,24.83008,2016012523
4795,340730,2,8:08,1453780064030,3,0.93,0,24.34,made,left,25.19171,38.95406,2016012523
4795,340730,2,7:45,1453780087628,2,6.76,6,2.85,made,left,7.51166,26.74163,2016012523
4795,340730,2,6:05,1453780346622,2,2.92,3,17.05,missed,left,16.50478,12.18711,2016012523
4795,340730,2,1:48,1453780939486,2,2.44,1,17.16,made,left,12.75742,9.57391,2016012523
4795,340730,2,1:29,1453780958285,3,0.96,0,26.49,missed,left,29.61653,14.61142,2016012523
4795,340730,2,0:43,1453781057282,2,1.89,1,3.61,made,left,6.18479,28.4847,2016012523
4795,340730,3,8:08,1453782585921,3,4.12,3,25.36,made,right,71.09451,43.20309,2016012523
4795,340730,3,3:48,1453783177906,2,11.05,13,12.26,missed,right,87.26578,37.16712,2016012523
4795,340730,4,10:25,1453783956764,2,8.24,7,19.49,missed,right,74.42107,11.78433,2016012523
4795,340730,4,9:37,1453784004724,2,2.48,2,6.56,missed,right,82.30791,23.75277,2016012523
4795,340730,4,8:39,1453784228318,2,1.16,0,1.84,missed,right,87.93754,26.64993,2016012523
4795,340730,5,4:42,1453786525615,2,5.72,5,20.52,made,right,68.58574,28.80138,2016012523
4795,340730,6,2:29,1453788526642,3,3.45,2,24.71,missed,right,64.4206,20.66486,2016012523
4890,462980,1,11:17,1453777874246,2,4.2,5,1.86,made,left,3.88608,23.74146,2016012523
4890,462980,1,9:16,1453777995603,2,10.68,11,15.53,missed,left,5.71322,9.48096,2016012523
4890,462980,1,7:28,1453778143680,3,3.92,4,29.93,missed,left,35.16841,24.23008,2016012523
4890,462980,1,6:48,1453778197358,2,8.8,10,19.49,missed,left,24.39652,21.37161,2016012523
4890,462980,1,6:18,1453778240597,3,3.55,3,23.51,missed,left,26.2598,14.4536,2016012523
4890,462980,1,3:44,1453778611387,3,9.56,11,24.41,missed,left,29.63309,26.06775,2016012523
4890,462980,1,2:50,1453778774584,2,3.8,4,10.22,missed,left,12.0759,17.39143,2016012523
4890,462980,1,1:25,1453779118734,2,11.32,12,18.75,missed,left,23.12974,30.6404,2016012523
4890,462980,2,0:50,1453781050363,2,8.85,11,19.57,missed,left,24.48693,28.58877,2016012523
4890,462980,2,0:05,1453781220159,2,1.02,0,11.83,missed,left,79.21074,31.99929,2016012523
4890,462980,3,6:31,1453782683439,2,11.56,12,5.94,missed,right,82.86185,25.75517,2016012523
4890,462980,3,5:33,1453782972951,3,3.56,3,25.81,missed,right,63.47644,19.77465,2016012523
4890,462980,3,3:13,1453783263343,2,11.6,6,21.29,missed,right,67.8512,20.95982,2016012523
4890,462980,3,0:03,1453783644053,2,21.78,21,18.85,made,right,75.17608,11.91649,2016012523
4890,462980,4,5:39,1453784681465,3,1.56,1,23.75,made,right,65.03124,23.80015,2016012523
4890,462980,4,3:31,1453784924178,2,8.26,10,19.57,made,right,75.76645,10.35817,2016012523
4890,462980,4,2:55,1453785173332,3,12.41,13,24.28,missed,right,64.7126,28.39538,2016012523
4890,462980,4,0:36,1453785703597,2,19.01,23,19.55,missed,right,69.861,30.0376,2016012523
4890,462980,5,4:05,1453786618613,3,3.85,4,24.33,missed,right,65.83868,16.80422,2016012523
4890,462980,5,2:00,1453786950724,2,7.77,8,21.68,made,right,73.57248,9.52335,2016012523
4890,462980,5,1:20,1453786995403,2,6.79,6,4.41,missed,right,87.20333,20.8698,2016012523
4890,462980,5,1:02,1453787013483,2,12.24,11,15.22,missed,right,73.96208,28.59458,2016012523
4890,462980,5,0:02,1453787491069,2,23.3,25,5.56,missed,right,87.33837,30.37349,2016012523
4890,462980,5,0:01,1453787815621,3,0.58,1,34.94,missed,right,54.05869,29.16185,2016012523
4890,462980,6,2:57,1453788478564,2,10.08,11,20.84,missed,right,68.99883,18.36628,2016012523
5282,513526,1,3:19,1453778746264,2,2.2,1,6.37,missed,left,7.84201,30.8197,2016012523
5282,513526,1,0:54,1453779193453,3,0.88,0,25.15,missed,left,30.40083,25.45119,2016012523
5282,513526,2,11:44,1453779564522,3,0.64,0,24.35,made,left,3.61321,0.70203,2016012523
5282,513526,2,10:43,1453779815715,3,1.52,1,24.74,made,left,28.05385,15.41509,2016012523
5282,513526,3,1:43,1453783352702,3,0.68,0,24.25,made,right,73.90537,44.17082,2016012523
5282,513526,3,1:10,1453783574575,2,0.8,0,21.22,made,right,69.93985,15.18049,2016012523
5282,513526,4,11:33,1453783843448,2,0.8,0,13.33,missed,right,91.06868,38.12853,2016012523
5282,513526,4,8:01,1453784266916,3,0.64,0,22.23,missed,right,90.35028,2.83066,2016012523
5282,513526,4,4:58,1453784722624,3,0.72,0,26.6,made,right,62.69966,30.38622,2016012523
5282,513526,4,4:03,1453784869980,3,0.68,0,25.94,made,right,72.05701,5.14748,2016012523
5282,513526,4,2:01,1453785280889,3,0.69,0,25.15,made,right,84.9829,49.86679,2016012523
5282,513526,5,2:57,1453786813568,3,0.24,0,22.5,made,right,85.03917,2.8093,2016012523
5282,513526,6,3:59,1453788279889,3,0.68,0,27.28,missed,right,68.00677,7.28283,2016012523
5282,513526,6,1:17,1453788745357,2,1.44,1,6.13,made,right,82.71818,26.09564,2016012523
5282,513526,6,0:11,1453789109187,3,1.32,0,30.4,made,right,60.14684,35.28694,2016012523
5469,606731,1,1:46,1453779097495,2,3.12,2,6.26,missed,left,7.62485,19.20509,2016012523
5469,606731,2,11:19,1453779589761,3,0.92,0,24.77,missed,left,28.97892,17.90994,2016012523
5469,606731,2,10:53,1453779805516,2,2.08,1,5.99,missed,left,10.13961,28.46124,2016012523
5469,606731,2,9:11,1453779974551,3,0.48,0,27.67,missed,left,20.12074,48.33237,2016012523
5469,606731,2,0:29,1453781121401,2,1.65,1,2.78,missed,left,6.16163,27.62717,2016012523
5469,606731,4,9:55,1453783985964,2,2.8,1,6.59,made,right,82.18724,25.57212,2016012523
5469,606731,5,3:02,1453786808488,3,0.69,0,25.49,missed,right,64.55643,16.96707,2016012523
5469,606731,5,1:32,1453786983243,3,1.12,0,25.35,missed,right,64.35538,31.90687,2016012523
5469,606731,6,2:27,1453788528962,2,0.68,0,6.78,missed,right,81.97877,24.67701,2016012523
5469,606731,6,0:37,1453788991270,2,2.32,2,5.91,missed,right,85.56186,20.01867,2016012523
4618,295923,3,2:38,1453783297982,2,1.16,0,1.68,missed,right,90.18572,25.86527,2016012523
4618,295923,3,0:35,1453783612174,2,0.04,0,10.99,missed,right,78.59092,29.20098,2016012523
4618,295923,4,9:26,1453784015564,2,0.88,0,2.19,made,right,86.61252,24.53161,2016012523
5105,263565,2,9:38,1453779927673,2,0.56,0,9.36,missed,left,12.60734,30.78873,2016012523
5105,263565,2,8:48,1453779997231,3,6.09,5,25.58,made,left,23.83427,7.41818,2016012523
5105,263565,2,6:38,1453780313463,2,3.76,3,20.36,made,left,19.64264,39.40254,2016012523
5105,263565,4,7:26,1453784334475,2,13.13,14,19.41,missed,right,76.57842,9.88577,2016012523
4720,509450,1,11:38,1453777835968,2,4.16,3,6.22,missed,right,84.55496,20.40407,2016012523
4720,509450,1,8:39,1453778055082,2,1.16,0,4.11,made,right,86.90107,21.33347,2016012523
4720,509450,1,4:30,1453778510750,2,4.36,1,0.46,missed,right,88.9852,25.39835,2016012523
4720,509450,1,2:06,1453779077175,2,2.16,1,5.22,made,right,83.9582,22.92046,2016012523
4720,509450,1,1:40,1453779103774,2,5.08,4,2.87,made,right,86.0815,26.06296,2016012523
4720,509450,2,7:53,1453780078988,2,8.73,8,4.3,missed,right,84.8902,23.1042,2016012523
4720,509450,2,7:19,1453780272303,2,7.24,1,19.87,made,right,90.14858,5.17433,2016012523
4720,509450,2,6:58,1453780293223,2,1.12,1,1.34,made,right,88.20947,23.7718,2016012523
4720,509450,2,5:51,1453780360340,2,3.08,3,4.19,missed,right,86.26836,21.62407,2016012523
4720,509450,2,4:29,1453780523697,2,1.49,0,3.3,made,right,85.58175,24.07874,2016012523
4720,509450,2,3:42,1453780621774,3,0.88,0,24.15,missed,right,64.70471,27.20251,2016012523
4720,509450,2,3:07,1453780687972,2,1.8,1,1.41,made,right,88.19353,23.70974,2016012523
4720,509450,2,2:02,1453780925086,2,1.96,1,6.17,made,right,83.14538,22.42496,2016012523
4720,509450,3,9:59,1453782385247,2,0.04,0,11.39,made,left,7.03643,36.24459,2016012523
4720,509450,3,9:30,1453782441285,2,2.16,2,5.87,made,left,5.98959,30.82726,2016012523
4720,509450,3,9:04,1453782467165,2,0.56,0,2.07,made,left,5.68701,27.02157,2016012523
4720,509450,3,7:11,1453782643480,2,3.32,0,19.16,missed,left,12.94157,42.54357,2016012523
4720,509450,3,6:46,1453782668199,2,0.36,1,1.76,made,left,4.16994,23.60779,2016012523
4720,509450,3,6:23,1453782690919,3,1.08,0,24.93,missed,left,29.0346,32.46225,2016012523
4720,509450,3,4:04,1453783161786,2,0.84,0,3.48,made,left,5.9678,28.40244,2016012523
4720,509450,3,2:56,1453783279982,2,0.84,0,5.77,made,left,10.97594,24.27155,2016012523
4720,509450,4,7:06,1453784374874,2,3.21,1,1.88,missed,left,4.99026,23.13351,2016012523
4720,509450,4,6:36,1453784473711,2,3.08,1,2.32,made,left,3.01064,24.40554,2016012523
4720,509450,4,2:25,1453785204172,2,2.01,1,7.62,made,left,11.78076,28.92497,2016012523
4720,509450,4,1:49,1453785294489,3,0.88,0,25.25,made,left,27.5758,13.2157,2016012523
4720,509450,4,0:55,1453785681558,2,3.76,1,5.1,made,left,6.21484,19.99484,2016012523
4720,509450,5,4:23,1453786544455,2,0.04,0,2.78,made,left,7.3986,26.76785,2016012523
4720,509450,5,3:20,1453786716691,2,3.53,3,16.51,missed,left,19.45352,33.42548,2016012523
4720,509450,5,1:49,1453786964404,2,3.6,3,0.78,made,left,5.72052,25.62014,2016012523
4720,509450,5,0:40,1453787035562,2,0.68,0,6.29,made,left,11.52242,24.52305,2016012523
4136,266358,1,11:02,1453777889726,2,0.96,0,24.08,missed,right,72.07592,7.62408,2016012523
4136,266358,1,10:37,1453777914126,2,0.76,0,3.78,made,right,87.86482,28.6738,2016012523
4136,266358,1,7:43,1453778111881,2,2.32,0,3.12,missed,right,85.70934,25.70325,2016012523
4136,266358,1,7:00,1453778184998,2,2.92,3,18.59,made,right,71.35169,18.4543,2016012523
4136,266358,1,5:03,1453778315155,3,0.8,0,25.79,made,right,67.47811,39.57523,2016012523
4136,266358,1,3:11,1453778753864,2,0.04,0,1.85,made,right,90.44952,24.26409,2016012523
4136,266358,2,0:06,1453781214798,2,1.68,1,4.65,made,right,84.55561,22.98854,2016012523
4136,266358,4,10:35,1453783946485,3,3.24,3,24.78,missed,left,29.63896,29.36289,2016012523
4136,266358,4,5:21,1453784699505,2,3.44,1,9.34,made,left,11.0425,17.67749,2016012523
4136,266358,4,3:42,1453784891580,2,3.16,2,5.72,missed,left,8.27776,20.15168,2016012523
4136,266358,4,3:14,1453785154973,2,1.72,2,15.25,missed,left,14.9135,13.20831,2016012523
4136,266358,4,0:28,1453785711238,2,0.04,0,1.4,made,left,5.76623,23.70004,2016012523
5466,699950,1,6:02,1453778256876,2,0.04,0,2.48,made,right,87.95534,22.65477,2016012523
5466,699950,1,5:31,1453778287796,2,3.71,0,0.79,missed,right,88.55942,24.23349,2016012523
5466,699950,1,5:29,1453778289596,2,0.56,0,2.02,missed,right,86.81398,24.40708,2016012523
5466,699950,2,6:22,1453780329702,2,0.52,0,3.66,made,right,87.5238,28.44747,2016012523
5466,699950,2,1:40,1453780947285,2,NA,0,1.5,missed,right,89.40726,26.35152,2016012523
5466,699950,3,2:24,1453783311982,2,1.4,0,13.94,made,left,18.24178,30.05616,2016012523
5466,699950,6,2:04,1453788565081,2,0.08,0,4.46,missed,left,9.5869,23.96117,2016012523
5466,699950,6,0:12,1453789015830,2,0.72,0,2.95,made,left,4.44021,22.1625,2016012523
4149,262882,1,9:31,1453777980204,3,1.16,0,22.76,made,right,84.36181,2.66322,2016012523
4149,262882,1,9:10,1453778001444,2,4.32,5,3.49,made,right,86.90731,27.96237,2016012523
4149,262882,1,4:08,1453778532750,2,7.97,8,17.6,missed,right,88.13481,7.40829,2016012523
4149,262882,2,5:15,1453780395939,2,2.63,1,17.49,missed,right,86.46111,42.34063,2016012523
4149,262882,3,8:21,1453782573042,2,1.36,0,14.8,missed,left,15.93115,35.24945,2016012523
4149,262882,4,3:11,1453785157453,2,0.05,0,3.92,made,left,5.93206,28.86487,2016012523
4149,262882,6,3:34,1453788304648,3,4.6,5,25.77,missed,left,21.35948,45.1167,2016012523
5158,604898,1,3:55,1453778546110,2,0.04,0,3.38,made,right,89.72044,28.23884,2016012523
5158,604898,1,3:35,1453778655306,2,1.45,1,5.85,made,right,87.4087,19.30641,2016012523
5158,604898,2,4:02,1453780577376,3,2.04,1,25.82,missed,right,70.61391,43.37838,2016012523
4626,295432,1,0:26,1453779292969,2,4.72,3,4.22,made,right,88.44811,20.78956,2016012523
4626,295432,2,11:08,1453779600082,2,2.2,2,5.65,made,right,83.23901,23.77322,2016012523
4626,295432,2,1:01,1453781035843,2,2.33,2,4.14,made,right,87.70328,29.00175,2016012523
4626,295432,3,7:50,1453782603841,3,1.44,0,22.23,made,left,9.99966,3.28129,2016012523
4626,295432,3,1:53,1453783343501,2,4.53,4,5.6,missed,left,5.5423,30.58993,2016012523
4626,295432,4,11:11,1453783865527,2,5.32,4,18.68,missed,left,23.80266,22.86014,2016012523
4626,295432,4,9:42,1453783999404,2,10.04,10,5.78,missed,left,7.78935,30.18832,2016012523
4626,295432,4,2:37,1453785192291,3,2,1,24.75,missed,left,23.51347,8.2955,2016012523
4626,295432,4,1:33,1453785317209,2,2.69,3,4.67,made,left,7.2276,20.77184,2016012523
4626,295432,5,3:46,1453786637332,3,0.8,0,23,missed,left,6.21804,2.02096,2016012523
4626,295432,6,1:54,1453788603160,3,1.28,0,24.31,missed,left,29.3573,21.86927,2016012523
4626,295432,6,0:02,1453789241662,2,2.45,2,17.65,missed,left,19.85799,15.0853,2016012523
4628,503779,2,10:15,1453779886074,3,0.8,0,26.3,made,right,72.54442,45.70814,2016012523
4628,503779,2,9:26,1453779939912,2,2.04,2,4.48,missed,right,85.65089,21.76397,2016012523
4628,503779,3,1:24,1453783372021,3,0.72,0,26.8,missed,left,30.15696,15.09363,2016012523
4628,503779,3,0:57,1453783587615,3,0.81,0,23.77,made,left,12.31544,2.30382,2016012523
4628,503779,4,11:48,1453783828008,2,2.96,1,5.5,missed,left,10.0929,22.39131,2016012523
4628,503779,4,10:10,1453783971085,3,0.92,0,27.64,missed,left,29.40628,38.4302,2016012523
4628,503779,4,8:59,1453784208719,3,0.88,0,25.69,made,left,30.16545,31.25342,2016012523
4628,503779,4,4:20,1453784852781,2,0.6,0,3.7,made,left,8.91368,25.52778,2016012523
4628,503779,5,2:27,1453786909285,3,0.76,0,24.78,missed,left,23.15425,7.87031,2016012523
4628,503779,6,0:52,1453788843314,3,0.72,0,27.62,missed,left,24.90826,5.60494,2016012523
4296,393434,1,0:01,1453779378967,3,1.69,2,38.96,missed,right,39.94964,42.71693,2016012523
4296,393434,2,11:28,1453779580482,2,0.28,0,22.28,missed,right,66.69548,28.17941,2016012523
4296,393434,2,8:58,1453779987511,3,0.8,0,26.49,missed,right,69.52492,43.22625,2016012523
4296,393434,3,0:27,1453783620334,3,0.8,0,23.43,missed,left,24.18397,38.79624,2016012523
4296,393434,4,8:27,1453784241037,2,0.52,0,3.89,made,left,7.13165,28.40741,2016012523
4296,393434,4,6:03,1453784506950,2,0.68,0,13.03,made,left,4.93925,11.97584,2016012523
4296,393434,6,1:29,1453788628039,2,1.33,1,22.52,missed,left,25.57055,34.71771,2016012523
4485,398066,2,8:27,1453780018110,2,1.72,1,5.65,missed,right,84.54679,28.77165,2016012523
4751,399702,3,4:51,1453783034110,3,0.84,0,22.51,missed,left,6.87697,2.54622,2016012523
5008,603095,1,9:08,1454294757236,2,5.57,5,3.32,made,right,85.51327,25.7246,2016013113
5008,603095,1,7:43,1454294867393,3,1.25,0,23.83,made,right,80.68356,47.42643,2016013113
5008,603095,2,4:13,1454297114785,2,4.65,5,4.54,missed,right,85.23899,22.12378,2016013113
5008,603095,2,3:14,1454297253540,3,1.12,0,24.02,made,right,85.38929,1.22057,2016013113
5008,603095,3,7:02,1454299309993,2,1.76,0,1.94,made,left,6.54531,26.44886,2016013113
5008,603095,4,5:49,1454301532879,2,0.64,0,2.81,made,left,6.70318,22.5985,2016013113
5008,603095,4,3:33,1454301668275,2,2.84,2,4.4,made,left,9.64782,24.78132,2016013113
3928,263884,1,11:44,1454294504845,3,1.01,0,25.16,made,right,78.24025,47.85989,2016013113
3928,263884,1,9:29,1454294735797,3,1.12,0,24.73,missed,right,74.0664,5.09546,2016013113
3928,263884,1,8:30,1454294812756,3,1.17,0,24.1,missed,right,65.7343,17.86429,2016013113
3928,263884,1,4:39,1454295064306,2,0.8,0,3.63,missed,right,91.69614,27.12115,2016013113
3928,263884,1,3:59,1454295290419,3,0.86,0,24.51,missed,right,64.69737,29.73535,2016013113
3928,263884,2,4:49,1454297079346,2,4.97,1,17.89,missed,right,87.06106,7.18722,2016013113
3928,263884,2,3:45,1454297222942,3,1,0,24.31,made,right,80.24621,2.22661,2016013113
3928,263884,2,2:25,1454297301699,3,0.88,0,24.52,made,right,64.72553,29.92183,2016013113
3928,263884,2,1:09,1454297647288,3,1.69,0,23.19,made,right,75.2636,43.86012,2016013113
3928,263884,3,8:14,1454299237356,2,1.4,0,16.64,made,left,6.13222,8.38019,2016013113
3928,263884,3,7:08,1454299304072,3,0.8,0,23.78,missed,left,7.32959,1.30928,2016013113
3928,263884,3,6:24,1454299352591,2,3.6,3,6.69,made,left,11.74217,23.40054,2016013113
3928,263884,4,5:14,1454301567358,2,1.4,0,3.5,made,left,7.80627,27.38772,2016013113
4288,329824,1,9:50,1454294697799,3,1.12,0,23.21,missed,right,86.79305,48.12808,2016013113
