player.id,global.player.id,period,game.clock,time,points.type,touch.time,dribbles,shot.distance,result,offense.direction,x_loc,y_loc,game.id
4840,551768,1,7:13,1454809681583,2,11.76,14,18.52,made,left,19.40154,36.94078,2016020605
4840,551768,1,6:15,1454809740021,3,2.56,2,23.98,made,left,26.15387,36.7515,2016020605
4840,551768,2,9:01,1454811203080,2,12.44,11,8.47,made,left,8.7662,32.70491,2016020605
4840,551768,2,6:43,1454811521876,3,1.96,0,26.89,made,left,32.04808,22.7727,2016020605
4840,551768,2,6:02,1454811627434,2,8.8,8,9.06,made,left,6.17494,15.98881,2016020605
4840,551768,2,5:37,1454811652193,3,0.92,0,24.85,missed,left,28.50943,16.25411,2016020605
4840,551768,2,3:23,1454812015668,3,2.88,0,22.23,made,left,4.17511,2.79975,2016020605
4840,551768,2,2:15,1454812255505,2,4.29,3,22.36,made,left,27.31205,21.35441,2016020605
4840,551768,2,1:17,1454812343943,3,7.32,2,26.79,missed,left,26.11578,8.20394,2016020605
4840,551768,2,0:01,1454812441662,2,1.36,1,23.64,missed,left,14.4941,3.24322,2016020605
4840,551768,3,11:16,1454813440246,2,3.72,3,3,made,right,87.63847,22.21582,2016020605
4840,551768,3,10:46,1454813470287,3,0.92,0,21.99,missed,right,90.85093,46.89437,2016020605
4840,551768,3,6:49,1454813741043,2,0.64,1,23.81,missed,right,70.97509,40.8345,2016020605
4840,551768,3,5:14,1454814018159,2,7.81,3,16.46,missed,right,86.21107,8.73215,2016020605
4840,551768,4,11:02,1454814956264,2,5.24,4,12.65,made,right,76.27006,27.08614,2016020605
4840,551768,4,10:28,1454815014984,3,2.68,3,24.05,missed,right,65.14587,20.37793,2016020605
4840,551768,4,6:06,1454815695974,2,6.28,6,5.04,made,right,84.82686,21.83153,2016020605
4840,551768,4,5:34,1454815727452,2,8.44,8,17.86,made,right,79.7766,40.44449,2016020605
4840,551768,4,4:45,1454815935529,3,0.84,0,22.29,missed,right,83.31357,46.61794,2016020605
4840,551768,4,4:00,1454815981329,3,0.72,0,25.11,missed,right,70.5172,7.73269,2016020605
3835,253997,1,9:20,1454809502504,3,0.8,0,25.27,made,left,30.2306,21.17719,2016020605
3835,253997,1,8:05,1454809577183,3,1.24,1,25.14,made,left,30.28081,27.33023,2016020605
3835,253997,1,4:36,1454810096456,3,0.92,0,28.06,made,left,31.39601,14.82149,2016020605
3835,253997,1,3:34,1454810204694,3,0.84,0,27.42,missed,left,27.01302,41.67201,2016020605
3835,253997,1,2:43,1454810275813,2,1.08,0,18.21,missed,left,6.59948,6.84339,2016020605
3835,253997,2,5:16,1454811839151,3,NA,0,25.4,missed,left,16.76537,47.64103,2016020605
3835,253997,2,3:02,1454812037388,3,0.68,0,24.53,made,left,14.24097,2.18151,2016020605
3835,253997,2,2:27,1454812244425,3,1.07,0,22.95,missed,left,5.91701,47.94041,2016020605
3835,253997,3,9:37,1454813538926,3,0.88,0,24.37,missed,right,79.30823,47.46202,2016020605
3835,253997,3,8:23,1454813613204,3,0.72,0,25.57,made,right,73.97713,4.12634,2016020605
3835,253997,3,7:34,1454813662724,3,0.72,0,43.67,missed,right,51.01686,46.98207,2016020605
3835,253997,3,5:48,1454813984000,3,0.72,0,27.54,missed,right,66.61745,41.38928,2016020605
3835,253997,3,5:03,1454814047557,3,1.24,1,25.08,missed,right,65.58428,34.61487,2016020605
3835,253997,3,3:16,1454814153796,3,0.84,0,25.34,missed,right,63.48885,27.02756,2016020605
3835,253997,4,8:15,1454815400299,3,0.76,0,24.98,missed,right,72.59206,5.95171,2016020605
3835,253997,4,6:57,1454815594736,2,0.76,0,2.41,made,right,86.67152,26.21431,2016020605
3835,253997,4,3:38,1454816002849,3,1.24,0,23.11,made,right,90.66242,48.02676,2016020605
3835,253997,4,3:14,1454816027288,3,1,0,25.9,missed,right,73.16311,4.31766,2016020605
3847,254009,1,6:40,1454809714622,2,2.88,3,8.53,made,left,12.00068,19.78719,2016020605
3847,254009,1,5:21,1454810016897,2,1.04,0,14.22,missed,left,19.40703,23.70569,2016020605
3847,254009,1,4:48,1454810063296,2,2.28,2,5.15,missed,left,7.98956,20.63556,2016020605
3847,254009,3,0:01,1454814627229,2,1.04,0,20.37,missed,right,68.5401,27.52949,2016020605
4898,457186,1,0:59,1454810616729,2,2.64,2,4.3,made,left,7.64832,21.43179,2016020605
4898,457186,1,0:34,1454810683768,3,0.92,0,23.89,missed,left,27.9508,17.55993,2016020605
4898,457186,2,11:01,1454811007962,3,4.72,7,24.51,missed,left,29.36651,20.65057,2016020605
4898,457186,3,2:14,1454814384393,3,1.24,0,24,made,right,71.91206,7.8956,2016020605
4898,457186,3,0:54,1454814514751,3,0.8,0,25.76,missed,right,66.11866,37.29827,2016020605
4898,457186,3,0:17,1454814551910,3,0.84,0,22.86,missed,right,85.70688,47.65542,2016020605
4898,457186,4,2:08,1454816297404,3,0.76,0,22.55,missed,right,89.9801,2.48672,2016020605
3750,65834,1,3:46,1454810192495,2,0.56,0,18.2,missed,left,7.65452,6.96239,2016020605
3750,65834,1,2:06,1454810549569,2,1.84,1,18.67,made,left,13.62926,8.3211,2016020605
3750,65834,2,9:58,1454811113321,2,8.04,11,21.59,made,left,18.07183,42.37367,2016020605
3750,65834,2,9:30,1454811151401,2,2.39,3,19.84,missed,left,22.08527,14.51085,2016020605
3750,65834,2,8:33,1454811231759,3,0.92,0,24.89,made,left,20.89547,44.35257,2016020605
3750,65834,2,7:10,1454811476795,2,5.76,5,21.03,missed,left,24.777,17.1946,2016020605
3750,65834,3,1:07,1454814502391,3,2.88,3,24.6,missed,right,64.90098,31.04203,2016020605
3523,3504,2,11:41,1454810923244,3,1.12,0,24.36,missed,left,21.58103,43.07767,2016020605
3523,3504,2,8:06,1454811258440,2,2.04,1,18.84,missed,left,22.65292,17.79282,2016020605
3523,3504,4,9:25,1454815149741,3,0.96,0,22.73,missed,right,90.00162,2.3021,2016020605
3523,3504,4,8:38,1454815363939,3,0.88,0,22.72,made,right,86.86927,47.64147,2016020605
3860,229738,1,9:53,1455162134351,3,0.8,0,24.38,missed,right,74.05444,44.45541,2016021022
3860,229738,1,7:14,1455162457621,3,0.84,0,24.25,missed,right,73.55162,6.10211,2016021022
3860,229738,3,11:29,1455166936809,3,0.95,0,23.95,made,left,22.68684,41.4135,2016021022
3860,229738,3,11:02,1455166980007,2,1.96,2,5.53,missed,left,6.96626,30.25657,2016021022
3860,229738,3,9:33,1455167170962,3,0.92,0,22.73,missed,left,7.0574,47.66013,2016021022
3860,229738,4,8:58,1455169670048,3,0.92,0,24.06,missed,left,25.76611,37.57001,2016021022
3860,229738,4,5:10,1455170286710,2,2.48,1,20.53,missed,left,17.04016,8.18922,2016021022
3860,229738,4,2:28,1455170510343,3,2.24,1,24.18,made,left,27.66977,15.94849,2016021022
4285,263217,1,1:00,1455163447271,3,0.72,0,24.42,missed,right,74.05544,5.49575,2016021022
4285,263217,1,0:00,1455163573028,3,0.64,0,22.73,made,right,88.04606,47.71949,2016021022
4285,263217,2,8:27,1455164107693,3,0.76,0,22.48,missed,right,89.22438,47.47121,2016021022
4285,263217,2,1:01,1455165656207,2,2.56,3,4.02,missed,right,86.11041,21.97328,2016021022
4285,263217,3,7:39,1455167652788,3,0.76,0,22.83,made,left,5.44647,47.83323,2016021022
4285,263217,3,5:46,1455167889700,2,1.96,1,3.12,made,left,8.01589,26.44127,2016021022
3818,253975,1,11:09,1455162057993,2,1.32,0,6.78,made,right,82.29971,22.90441,2016021022
3818,253975,1,10:41,1455162086912,2,0.6,0,1.8,made,right,87.68692,23.54677,2016021022
3818,253975,1,9:29,1455162169029,2,0.92,0,6.18,made,right,82.88877,26.96165,2016021022
3818,253975,1,8:16,1455162289386,2,6.81,8,7.37,made,right,86.84662,32.12128,2016021022
3818,253975,1,6:43,1455162511019,2,0.28,0,0.82,made,right,88.02553,24.60973,2016021022
3818,253975,2,10:30,1455163931978,2,4.64,3,4.52,made,right,87.69284,20.60902,2016021022
3818,253975,2,9:36,1455163996456,2,0.56,0,1.29,made,right,88.20648,26.17097,2016021022
3818,253975,2,7:34,1455164397044,2,1.44,1,7.49,made,right,87.76678,32.42792,2016021022
3818,253975,2,3:15,1455165100584,2,5.64,4,4.95,missed,right,83.80912,25.29379,2016021022
3818,253975,3,8:46,1455167441315,2,1.16,0,1.89,made,left,6.68909,26.22763,2016021022
3818,253975,3,8:02,1455167508272,2,0.04,0,2.04,made,left,5.29947,22.96268,2016021022
3818,253975,3,3:46,1455168142654,2,4.6,3,9.94,missed,left,5.56793,15.06113,2016021022
3818,253975,3,3:18,1455168170772,2,0.04,0,2.33,made,left,4.67278,27.26162,2016021022
3818,253975,4,6:34,1455169964039,2,1.72,0,5.44,made,left,6.73501,19.76162,2016021022
3818,253975,4,5:46,1455170193633,2,0.04,0,0.83,missed,left,5.5717,25.76016,2016021022
3818,253975,4,3:29,1455170449345,2,0.72,0,6.54,missed,left,7.33468,31.20331,2016021022
3818,253975,4,1:53,1455170731096,2,0.04,0,1.45,made,left,4.07544,25.84578,2016021022
4563,395388,1,9:01,1455162244786,3,0.96,0,23.9,made,right,70.47932,40.41056,2016021022
4563,395388,1,6:16,1455162538539,2,3.12,3,2.27,made,right,87.61916,23.02698,2016021022
4563,395388,1,5:35,1455162754252,2,4.68,1,17.9,made,right,87.3863,7.15013,2016021022
4563,395388,1,4:29,1455162847969,2,10.08,13,9.14,missed,right,80.63739,20.79113,2016021022
4563,395388,1,3:30,1455163102241,3,5.52,6,24.84,made,right,66.16141,14.66373,2016021022
4563,395388,1,0:50,1455163456792,3,7.2,3,25.45,missed,right,75.04035,3.56041,2016021022
4563,395388,2,4:41,1455164990466,2,5.45,0,17.41,missed,right,71.43983,23.12792,2016021022
4563,395388,2,3:42,1455165073824,3,8.09,8,25.86,missed,right,62.92279,23.67517,2016021022
4563,395388,3,8:04,1455167506352,2,3.56,2,15.33,missed,left,5.89752,40.31466,2016021022
4563,395388,3,7:02,1455167712506,2,2.52,0,16.05,made,left,21.17612,27.02669,2016021022
4563,395388,3,6:28,1455167746105,2,6.68,8,8.86,made,left,12.60584,29.93378,2016021022
4563,395388,3,5:14,1455167921340,2,8.4,9,1.6,missed,left,5.91567,23.54426,2016021022
4563,395388,3,2:50,1455168199252,2,5.77,5,4.8,made,left,8.83116,28.19895,2016021022
4563,395388,3,0:49,1455168680037,2,4.16,6,16.43,made,left,21.5986,26.62474,2016021022
4563,395388,3,0:34,1455168755715,3,5,5,24.95,missed,left,30.19806,24.52546,2016021022
4563,395388,4,11:13,1455169159423,2,NA,0,1.05,missed,left,5.00814,26.02488,2016021022
4563,395388,4,5:44,1455170207192,3,NA,0,17.01,missed,left,21.77222,20.93732,2016021022
4563,395388,4,4:51,1455170367187,2,10.12,6,17.21,made,left,22.45682,25.27949,2016021022
4563,395388,4,3:00,1455170478904,3,1,0,25.88,made,left,25.00366,41.71749,2016021022
4563,395388,4,1:32,1455170760455,3,2.28,1,25.87,missed,left,22.37283,5.60262,2016021022
4647,332691,1,10:19,1455162108471,3,2.68,2,24.97,missed,right,69.2849,9.36716,2016021022
4647,332691,1,6:45,1455162509379,2,2.2,2,3.38,missed,right,85.56313,26.13613,2016021022
4647,332691,2,6:00,1455164545640,2,4.16,5,4.23,made,right,84.70663,26.25318,2016021022
4647,332691,2,1:22,1455165583769,3,9.12,7,22.42,missed,right,87.99575,47.40319,2016021022
4647,332691,2,0:45,1455165708485,2,1.28,0,1.4,made,right,87.34955,25.00686,2016021022
4647,332691,4,7:03,1455169935480,3,0.88,0,23.25,missed,left,7.54245,48.13211,2016021022
4647,332691,4,0:23,1455170898051,3,1.76,1,23.29,made,left,3.58751,48.23346,2016021022
3333,3315,3,4:28,1455168101054,2,2.09,2,9.66,missed,left,14.45985,27.91205,2016021022
3333,3315,3,4:17,1455168111815,3,1,0,23.09,missed,left,9.13598,47.76142,2016021022
3333,3315,3,2:27,1455168398205,2,1.76,2,7.65,made,left,12.30297,27.96542,2016021022
3333,3315,4,11:44,1455169128104,3,0.84,0,22.45,made,left,3.69472,2.59928,2016021022
3333,3315,4,9:30,1455169385217,3,2.36,2,24.58,made,left,20.02858,44.64554,2016021022
3333,3315,4,5:48,1455170190952,3,0.92,0,23.75,missed,left,19.92992,6.33277,2016021022
3333,3315,4,4:09,1455170409266,3,1.08,0,22.28,missed,left,4.45363,47.26678,2016021022
3333,3315,4,0:58,1455170794814,2,3.6,4,10.32,missed,left,15.21107,22.28691,2016021022
5336,830647,4,9:35,1455169355417,2,0.4,0,0.99,missed,left,5.12938,24.01928,2016021022
4648,398590,2,7:02,1455164429563,2,2.72,2,1.68,made,right,87.13248,25.44683,2016021022
4648,398590,2,6:17,1455164474282,3,1.32,0,24.51,missed,right,67.91083,12.09254,2016021022
4648,398590,2,5:40,1455164566558,3,0.8,0,22.76,missed,right,86.03144,47.60055,2016021022
4648,398590,3,1:55,1455168527482,3,0.84,0,24.61,made,left,24.0259,40.91208,2016021022
4648,398590,4,10:48,1455169233981,3,0.72,0,24.41,missed,left,19.79547,44.60437,2016021022
4648,398590,4,9:59,1455169332098,2,7.8,9,16.55,missed,left,21.23458,20.70436,2016021022
3834,253996,1,3:55,1455163077842,3,0.88,0,24.61,missed,right,64.34541,21.7927,2016021022
3834,253996,1,2:00,1455163341115,3,0.84,0,25.05,missed,right,63.70191,25.51884,2016021022
3834,253996,1,1:22,1455163425033,3,1.24,0,24.52,missed,right,70.23775,41.07692,2016021022
5492,698651,3,0:05,1455168847153,2,1.25,0,1.84,made,left,6.50339,23.6509,2016021022
5021,609843,1,8:40,1455162265147,2,0.04,0,1.67,made,left,6.0288,26.47311,2016021022
5021,609843,2,2:57,1455165163501,3,0.92,0,23.27,made,left,9.19523,2.06461,2016021022
5021,609843,2,2:40,1455165371095,2,0.68,0,3.05,made,left,4.06647,22.18636,2016021022
5021,609843,2,2:00,1455165546090,2,0.92,0,12.02,missed,left,4.59023,37.00462,2016021022
5021,609843,3,10:48,1455166993688,2,2.44,2,6.65,made,right,83.86905,20.4793,2016021022
5021,609843,3,10:28,1455167032007,2,NA,0,2.8,missed,right,86.12336,24.0402,2016021022
5021,609843,3,7:55,1455167637109,2,3.24,0,9.43,made,right,79.36926,25.98974,2016021022
5021,609843,3,5:53,1455167882661,2,0.8,0,3.33,made,right,85.55985,24.02851,2016021022
5021,609843,3,4:53,1455168002018,2,0.68,0,2.57,made,right,89.63054,27.41115,2016021022
5021,609843,3,3:28,1455168160333,3,0.92,0,24.5,missed,right,79.67423,47.75402,2016021022
5021,609843,4,3:49,1455170429305,2,1.16,0,2.41,made,right,90.61264,23.46916,2016021022
4723,457688,1,11:28,1455162039794,2,1.32,1,15.75,made,left,20.73961,22.15605,2016021022
4723,457688,1,8:43,1455162262786,3,1.12,0,24.74,missed,left,25.34736,39.42494,2016021022
4723,457688,1,7:42,1455162378863,2,0.96,0,5.2,made,left,4.46843,30.14536,2016021022
4723,457688,2,8:00,1455164350685,3,0.36,0,26.91,missed,left,25.73496,42.44364,2016021022
4723,457688,2,1:50,1455165555570,2,2,2,9.97,missed,left,13.19002,18.96584,2016021022
4723,457688,2,1:47,1455165558530,2,0.08,0,3.51,missed,left,5.00874,28.5041,2016021022
4723,457688,2,1:35,1455165571250,2,0.88,0,2.52,made,left,6.86914,26.92818,2016021022
4723,457688,3,11:44,1455166922289,2,2.08,1,17.12,missed,right,76.55186,12.99415,2016021022
4723,457688,3,7:17,1455167697066,3,0.96,0,22.91,made,right,89.1827,2.09633,2016021022
5192,510790,1,5:58,1455162731252,2,0.8,0,1.62,missed,left,3.80671,24.27377,2016021022
5192,510790,1,5:56,1455162732773,2,1.32,0,3.09,made,left,5.36816,28.09208,2016021022
5192,510790,3,11:42,1455166924169,2,0.04,0,2.57,made,right,88.1404,27.49459,2016021022
5192,510790,3,8:30,1455167456993,2,4.36,3,15.39,made,right,73.68689,28.13454,2016021022
5012,463121,1,10:52,1455162075272,2,13.48,17,16.82,missed,left,19.93402,16.78941,2016021022
5012,463121,1,5:12,1455162776652,3,0.76,0,25.1,made,left,29.39851,18.16516,2016021022
5012,463121,1,4:07,1455162887288,2,NA,0,25.74,made,left,23.76567,7.11301,2016021022
5012,463121,1,3:44,1455163088083,3,0.68,0,26.78,missed,left,29.80519,35.69795,2016021022
5012,463121,1,2:43,1455163260917,2,2.72,0,11.08,made,left,12.28952,16.44382,2016021022
5012,463121,1,1:12,1455163435632,2,8.04,8,11,missed,left,9.15117,35.28584,2016021022
5012,463121,1,0:34,1455163479991,3,12.87,14,25.07,missed,left,28.46876,34.45921,2016021022
5012,463121,1,0:26,1455163503709,2,1.8,1,0.71,made,left,5.93863,24.82637,2016021022
5012,463121,2,4:26,1455165005025,2,3.44,2,23.29,missed,left,3.68125,1.76735,2016021022
5012,463121,2,4:20,1455165010906,2,1.28,0,1.62,missed,left,5.96091,23.54774,2016021022
5012,463121,2,3:54,1455165054224,3,5.52,6,24.3,made,left,28.02143,16.51398,2016021022
5012,463121,2,3:32,1455165083424,3,5.8,6,28.05,missed,left,33.28448,25.98805,2016021022
5012,463121,2,2:05,1455165540810,3,1.08,0,25.4,missed,left,25.38295,40.48797,2016021022
5012,463121,2,0:00,1455165875001,2,NA,0,1.23,made,left,4.30929,25.7881,2016021022
5012,463121,4,8:43,1455169684727,3,1.04,0,27.46,missed,right,61.36957,22.889,2016021022
5012,463121,4,7:49,1455169827923,3,12.22,14,25.78,missed,right,63.178,21.70652,2016021022
5012,463121,4,6:13,1455169984799,2,16.88,17,7.09,missed,right,81.76582,23.78782,2016021022
5012,463121,4,6:12,1455169985798,2,NA,0,3.67,missed,right,90.528809999999993,21.79061,2016021022
5012,463121,4,6:05,1455169992958,3,1.2,0,26.06,made,right,64.18776,16.29114,2016021022
5012,463121,4,4:33,1455170385787,3,15.08,15,27.07,made,right,66.84961,9.09464,2016021022
5012,463121,4,3:12,1455170466224,3,14.8,16,27.76,missed,right,61.61288,19.14065,2016021022
5012,463121,4,2:13,1455170526102,2,9.72,9,25.44,made,right,70.56336,42.78325,2016021022
5161,522878,1,10:06,1455162121070,3,0.84,0,22.53,made,left,3.29132,47.44287,2016021022
5161,522878,1,9:41,1455162157349,3,1.04,0,26.54,missed,left,25.52609,42.13021,2016021022
5161,522878,1,6:21,1455162533259,2,4.12,5,4.25,missed,left,3.60079,28.91193,2016021022
5161,522878,2,10:59,1455163902138,2,3.8,4,15.51,missed,left,3.92403,40.4485,2016021022
5161,522878,2,9:45,1455163986616,2,9.64,12,6.54,missed,left,7.49727,18.86092,2016021022
5161,522878,2,7:24,1455164406963,2,6.48,8,18.02,made,left,20.05046,14.71358,2016021022
5161,522878,2,5:47,1455164559160,2,8.84,10,4.61,made,left,9.04419,27.6118,2016021022
5161,522878,2,0:34,1455165723925,2,10.07,11,11.99,missed,left,15.51164,31.20955,2016021022
5161,522878,3,9:48,1455167156362,2,6.24,6,7.14,made,right,86.50485,31.77405,2016021022
5161,522878,3,9:03,1455167249760,3,0.66,0,28.08,made,right,60.69235,26.22102,2016021022
5161,522878,3,7:55,1455167637148,2,0.04,0,2.68,missed,right,86.127440000000007,24.44453,2016021022
5161,522878,3,6:39,1455167735185,2,2.48,3,17.06,missed,right,83.49109,41.2344,2016021022
5161,522878,3,0:12,1455168777435,2,17.16,19,4.76,missed,right,89.47456,20.29803,2016021022
5161,522878,3,0:00,1455168889831,3,NA,0,26.99,missed,right,69.2741,6.31594,2016021022
5161,522878,4,9:49,1455169341977,3,7.6,9,23.75,missed,right,68.92878,11.90977,2016021022
5161,522878,4,1:44,1455170745737,2,1.4,1,20.68,made,right,81.54512,5.61563,2016021022
4617,329887,1,1:50,1455163350635,2,7.6,8,20.53,missed,left,13.23216,6.0832,2016021022
4617,329887,2,11:42,1455163816541,2,2.12,1,18.91,missed,left,22.62957,32.45848,2016021022
4617,329887,2,11:31,1455163826621,2,5.6,4,19.34,missed,left,4.1434,44.30744,2016021022
4617,329887,2,9:10,1455164022295,3,0.88,0,24.43,missed,left,29.63223,26.54264,2016021022
4617,329887,2,6:40,1455164451122,2,0.72,0,3.18,made,left,8.21723,26.14206,2016021022
4617,329887,4,9:11,1455169579971,2,3.12,1,16.44,made,right,84.88597,40.9782,2016021022
4617,329887,4,7:39,1455169837683,3,0.76,0,22.98,missed,right,86.51078,47.86726,2016021022
4617,329887,4,6:54,1455169943960,2,0.04,0,0.72,made,right,89.21082,25.55923,2016021022
4617,329887,4,2:38,1455170501024,2,4.72,5,20.8,missed,right,83.40422,4.90066,2016021022
4617,329887,4,1:13,1455170779255,3,0.84,0,22.85,missed,right,83.08685,47.13834,2016021022
5201,548610,1,3:10,1455163143561,2,3.87,3,23.51,made,left,26.4728,35.11136,2016021022
5201,548610,2,10:46,1455163915459,3,0.72,0,23.89,missed,left,14.04269,47.21072,2016021022
5201,548610,2,8:49,1455164086213,2,1.24,1,2.42,missed,left,7.57701,25.65843,2016021022
5201,548610,3,4:07,1455168122255,2,2.72,2,15.44,made,right,76.92854,34.92469,2016021022
5201,548610,3,2:01,1455168520722,3,4.2,4,24.56,missed,right,64.70803,19.97885,2016021022
5201,548610,4,11:22,1455169150223,2,3.28,2,12.63,missed,right,76.17324,23.89426,2016021022
5017,550131,1,4:43,1455162834449,2,0.92,0,17.05,made,left,5.17829,42.04683,2016021022
5017,550131,1,2:13,1455163327715,2,0.84,0,17.74,made,left,22.71538,21.87059,2016021022
5017,550131,2,10:44,1455163917338,2,0.04,0,4.4,made,left,6.82032,20.88867,2016021022
5017,550131,2,8:38,1455164097093,2,0.64,0,9.92,made,left,8.4374,15.60166,2016021022
5017,550131,3,5:27,1455167908500,2,0.88,0,17.95,made,right,70.89011,23.20273,2016021022
5017,550131,3,2:57,1455168191372,3,0.96,0,24.63,missed,right,65.78288,16.10276,2016021022
5017,550131,3,2:36,1455168388646,2,3.12,1,14.29,missed,right,74.46307,25.08814,2016021022
5017,550131,3,1:35,1455168547241,2,2.08,1,6.18,made,right,83.13637,27.58084,2016021022
5017,550131,4,10:10,1455169320299,2,3.4,1,17.71,missed,right,84.34043,7.84422,2016021022
4728,462458,2,10:10,1455163951177,2,3.76,2,12.55,missed,left,17.21147,28.7916,2016021022
5501,601514,4,0:34,1455170886852,3,0.72,0,24.39,missed,right,75.64656,4.4292299999999996,2016021022
